time_period,location,location_name,disease_cases,dewpoint_temperature,evi,max_temperature,mean_temperature,min_temperature,ndvi,rainfall_chirps,rainfall_era5,rainfall_iri,relative_humidity,district,year,month,season_label,population,irs_allocated
2025-04,BzhJzdAGARk,Gihango,206.0,12.8,1.72,22.2,17.31,12.2,0.66,356.71,574.14,196.75,81.1,sFGfRP4wPqe,2025,4,2024,28051.0,0.0
2025-05,BzhJzdAGARk,Gihango,274.0,12.8,1.34,21.6,16.97,12.1,0.48,102.23,133.63,196.75,77.42,sFGfRP4wPqe,2025,5,2024,28051.0,0.0
2025-06,BzhJzdAGARk,Gihango,278.0,12.8,1.44,21.7,16.95,11.3,0.67,86.26,83.26,196.75,70.5,sFGfRP4wPqe,2025,6,2024,28051.0,0.0
2025-07,BzhJzdAGARk,Gihango,270.0,12.8,1.83,21.5,16.99,12.1,0.71,18.21,19.9,196.75,66.15,sFGfRP4wPqe,2025,7,2024,28051.0,0.0
2025-08,BzhJzdAGARk,Gihango,220.0,12.8,1.34,22.6,16.92,10.5,0.7,88.68,70.46,196.75,68.35,sFGfRP4wPqe,2025,8,2025,28051.0,0.0
2025-09,BzhJzdAGARk,Gihango,273.0,12.8,1.39,22.6,17.63,11.8,0.64,60.15,86.92,196.75,69.64,sFGfRP4wPqe,2025,9,2025,28051.0,0.0
2025-10,BzhJzdAGARk,Gihango,336.0,12.8,1.91,21.8,16.77,11.3,0.65,105.95,299.91,196.75,80.21,sFGfRP4wPqe,2025,10,2025,28051.0,0.0
2013-01,CSiOPKW1OQP,Karama (Nyagatare),2727.0,14.6,0.47,28.8,20.7,12.4,0.65,58.92,42.98,18.0,68.1,JVpVNtso1j1,2013,1,2012,27556.0,0.0
2013-02,CSiOPKW1OQP,Karama (Nyagatare),1879.0,13.9,0.31,29.6,21.4,12.4,0.54,64.72,33.43,32.01,62.3,JVpVNtso1j1,2013,2,2012,27556.0,0.6429
2013-03,CSiOPKW1OQP,Karama (Nyagatare),766.0,15.5,0.29,29.3,20.2,12.4,0.53,180.59,142.1,113.01,74.5,JVpVNtso1j1,2013,3,2012,27556.0,0.0
2013-04,CSiOPKW1OQP,Karama (Nyagatare),1435.0,16.1,0.42,26.2,19.7,12.4,0.59,136.37,155.48,32.33,79.6,JVpVNtso1j1,2013,4,2012,27556.0,0.0
2013-05,CSiOPKW1OQP,Karama (Nyagatare),3034.0,14.6,0.6,25.2,19.4,12.4,0.81,92.66,91.67,19.66,73.8,JVpVNtso1j1,2013,5,2012,27556.0,0.0
2013-06,CSiOPKW1OQP,Karama (Nyagatare),3466.0,11.1,0.42,27.2,20.6,12.4,0.66,0.32,3.16,0.33,54.5,JVpVNtso1j1,2013,6,2012,27556.0,0.0
2013-07,CSiOPKW1OQP,Karama (Nyagatare),1689.0,8.8,0.31,28.6,21.6,12.4,0.51,3.45,1.66,0.0,44.0,JVpVNtso1j1,2013,7,2012,27556.0,0.0
2013-08,CSiOPKW1OQP,Karama (Nyagatare),834.0,12.7,0.27,27.5,20.5,12.4,0.44,31.06,52.66,11.67,61.1,JVpVNtso1j1,2013,8,2013,27556.0,0.0
2013-09,CSiOPKW1OQP,Karama (Nyagatare),940.0,14.2,0.34,28.5,20.2,12.1,0.54,139.94,94.3,36.68,68.3,JVpVNtso1j1,2013,9,2013,27556.0,1.0
2013-10,CSiOPKW1OQP,Karama (Nyagatare),551.0,14.2,0.47,27.3,19.8,12.2,0.71,92.78,102.43,72.67,70.1,JVpVNtso1j1,2013,10,2013,27556.0,0.0
2013-11,CSiOPKW1OQP,Karama (Nyagatare),187.0,15.2,0.54,26.3,18.8,11.4,0.76,161.28,181.39,145.32,79.2,JVpVNtso1j1,2013,11,2013,27556.0,0.0
2013-12,CSiOPKW1OQP,Karama (Nyagatare),230.0,15.0,0.48,26.0,19.4,12.3,0.71,106.55,117.04,101.65,75.6,JVpVNtso1j1,2013,12,2013,27556.0,0.0
2014-01,CSiOPKW1OQP,Karama (Nyagatare),314.0,14.0,0.4,27.5,20.3,11.9,0.65,46.5,36.79,38.0,67.0,JVpVNtso1j1,2014,1,2013,28410.0,0.0
2014-02,CSiOPKW1OQP,Karama (Nyagatare),281.0,13.6,0.37,29.5,21.7,13.4,0.54,79.45,53.65,23.0,60.1,JVpVNtso1j1,2014,2,2013,28410.0,1.0
2014-03,CSiOPKW1OQP,Karama (Nyagatare),125.0,15.4,0.35,27.3,20.2,13.0,0.61,134.3,109.0,83.99,73.5,JVpVNtso1j1,2014,3,2013,28410.0,0.0
2014-04,CSiOPKW1OQP,Karama (Nyagatare),16.0,15.3,0.48,27.3,19.6,11.7,0.71,119.28,94.5,38.0,76.4,JVpVNtso1j1,2014,4,2013,28410.0,0.0
2014-05,CSiOPKW1OQP,Karama (Nyagatare),30.0,14.4,0.43,26.5,20.2,12.6,0.65,37.46,72.78,26.33,69.3,JVpVNtso1j1,2014,5,2013,28410.0,0.0
2014-06,CSiOPKW1OQP,Karama (Nyagatare),94.0,12.8,0.41,27.3,20.4,12.9,0.65,12.79,19.72,1.0,61.8,JVpVNtso1j1,2014,6,2013,28410.0,0.0
2014-07,CSiOPKW1OQP,Karama (Nyagatare),88.0,10.6,0.33,28.2,21.2,12.6,0.53,13.56,14.93,0.66,50.8,JVpVNtso1j1,2014,7,2013,28410.0,0.0
2014-08,CSiOPKW1OQP,Karama (Nyagatare),52.0,13.8,0.32,26.3,19.9,12.4,0.58,39.54,99.99,26.99,68.1,JVpVNtso1j1,2014,8,2014,28410.0,0.0
2014-09,CSiOPKW1OQP,Karama (Nyagatare),81.0,14.3,0.42,26.5,19.3,11.1,0.6,81.62,111.39,85.66,72.8,JVpVNtso1j1,2014,9,2014,28410.0,1.0
2014-10,CSiOPKW1OQP,Karama (Nyagatare),50.0,15.0,0.46,27.1,19.7,12.7,0.73,116.1,154.02,45.99,74.0,JVpVNtso1j1,2014,10,2014,28410.0,0.0
2014-11,CSiOPKW1OQP,Karama (Nyagatare),26.0,15.1,0.52,25.7,19.5,12.3,0.74,116.69,97.19,132.33,75.9,JVpVNtso1j1,2014,11,2014,28410.0,0.0
2014-12,CSiOPKW1OQP,Karama (Nyagatare),74.0,14.5,0.45,26.7,20.0,11.7,0.7,76.32,71.16,50.66,70.6,JVpVNtso1j1,2014,12,2014,28410.0,0.0
2015-01,CSiOPKW1OQP,Karama (Nyagatare),88.0,12.7,0.4,28.9,21.3,12.3,0.62,22.49,18.25,7.0,57.8,JVpVNtso1j1,2015,1,2014,30171.0,0.0
2015-02,CSiOPKW1OQP,Karama (Nyagatare),46.0,13.8,0.32,28.6,21.9,12.4,0.51,48.21,39.9,1.66,60.0,JVpVNtso1j1,2015,2,2014,30171.0,1.0
2015-03,CSiOPKW1OQP,Karama (Nyagatare),20.0,14.6,0.28,29.4,20.9,12.9,0.43,132.39,111.12,41.31,67.1,JVpVNtso1j1,2015,3,2014,30171.0,0.0
2015-04,CSiOPKW1OQP,Karama (Nyagatare),10.0,16.0,0.37,26.6,19.3,12.7,0.57,181.98,166.64,68.99,81.0,JVpVNtso1j1,2015,4,2014,30171.0,0.0
2015-05,CSiOPKW1OQP,Karama (Nyagatare),31.0,15.4,0.57,25.7,20.0,13.1,0.79,63.76,58.63,72.34,74.8,JVpVNtso1j1,2015,5,2014,30171.0,0.0
2015-06,CSiOPKW1OQP,Karama (Nyagatare),265.0,13.8,0.51,26.8,20.4,13.1,0.71,21.94,35.24,30.33,66.0,JVpVNtso1j1,2015,6,2014,30171.0,0.0
2015-07,CSiOPKW1OQP,Karama (Nyagatare),431.0,11.0,0.32,28.8,21.2,12.5,0.53,7.8,5.47,2.66,52.2,JVpVNtso1j1,2015,7,2014,30171.0,0.0
2015-08,CSiOPKW1OQP,Karama (Nyagatare),376.0,10.8,0.27,29.4,21.9,13.2,0.44,35.99,8.65,2.0,49.3,JVpVNtso1j1,2015,8,2015,30171.0,0.0
2015-09,CSiOPKW1OQP,Karama (Nyagatare),808.0,14.1,0.27,29.1,20.9,12.8,0.45,93.71,48.96,37.99,64.9,JVpVNtso1j1,2015,9,2015,30171.0,1.0
2015-10,CSiOPKW1OQP,Karama (Nyagatare),3233.0,15.5,0.48,27.7,20.0,13.3,0.69,120.69,165.94,13.99,75.3,JVpVNtso1j1,2015,10,2015,30171.0,0.0
2015-11,CSiOPKW1OQP,Karama (Nyagatare),5064.0,15.7,0.54,25.5,19.0,12.4,0.73,131.66,188.25,124.32,81.4,JVpVNtso1j1,2015,11,2015,30171.0,0.0
2015-12,CSiOPKW1OQP,Karama (Nyagatare),5460.0,15.7,0.43,26.7,19.6,12.7,0.66,65.7,88.67,29.67,78.2,JVpVNtso1j1,2015,12,2015,30171.0,0.0
2016-01,CSiOPKW1OQP,Karama (Nyagatare),1657.0,15.7,0.35,27.3,20.7,13.8,0.58,78.61,77.63,27.33,73.3,JVpVNtso1j1,2016,1,2015,32042.0,0.0
2016-02,CSiOPKW1OQP,Karama (Nyagatare),1418.0,14.8,0.3,29.7,22.0,13.5,0.56,31.98,43.83,16.66,63.6,JVpVNtso1j1,2016,2,2015,32042.0,0.0
2016-03,CSiOPKW1OQP,Karama (Nyagatare),732.0,16.3,0.29,28.6,21.8,13.6,0.53,159.71,58.77,20.32,70.9,JVpVNtso1j1,2016,3,2015,32042.0,1.0
2016-04,CSiOPKW1OQP,Karama (Nyagatare),466.0,17.0,0.49,26.7,20.2,14.0,0.8,187.92,220.95,137.01,82.2,JVpVNtso1j1,2016,4,2015,32042.0,1.0
2016-05,CSiOPKW1OQP,Karama (Nyagatare),1031.0,14.7,0.46,26.8,20.8,13.6,0.73,68.13,51.1,31.01,68.2,JVpVNtso1j1,2016,5,2015,32042.0,0.0
2016-06,CSiOPKW1OQP,Karama (Nyagatare),1599.0,12.1,0.37,26.8,20.7,12.7,0.59,36.955,16.9,0.0,58.0,JVpVNtso1j1,2016,6,2015,32042.0,0.0
2016-07,CSiOPKW1OQP,Karama (Nyagatare),750.0,10.4,0.28,28.9,21.4,12.6,0.48,5.78,5.41,21.66,49.5,JVpVNtso1j1,2016,7,2015,32042.0,0.0
2016-08,CSiOPKW1OQP,Karama (Nyagatare),629.0,10.2,0.27,29.5,21.9,13.5,0.45,11.65,5.18,2.0,47.4,JVpVNtso1j1,2016,8,2016,32042.0,0.0
2016-09,CSiOPKW1OQP,Karama (Nyagatare),950.0,13.1,0.21,29.2,21.3,13.0,0.39,94.28,69.03,91.32,59.4,JVpVNtso1j1,2016,9,2016,32042.0,1.0
2016-10,CSiOPKW1OQP,Karama (Nyagatare),952.0,14.6,0.31,27.6,20.4,12.4,0.53,161.47,114.43,82.32,69.0,JVpVNtso1j1,2016,10,2016,32042.0,0.0
2016-11,CSiOPKW1OQP,Karama (Nyagatare),197.0,15.4,0.61,26.3,19.4,12.7,0.77,163.92,141.9,160.31,77.6,JVpVNtso1j1,2016,11,2016,32042.0,0.0
2016-12,CSiOPKW1OQP,Karama (Nyagatare),275.0,14.4,0.52,27.2,20.0,11.9,0.72,56.6,44.1,29.99,69.8,JVpVNtso1j1,2016,12,2016,32042.0,0.0
2017-01,CSiOPKW1OQP,Karama (Nyagatare),301.0,12.6,0.34,29.7,21.7,12.6,0.54,37.38,31.77,6.67,56.1,JVpVNtso1j1,2017,1,2016,32045.0,0.0
2017-02,CSiOPKW1OQP,Karama (Nyagatare),128.0,15.1,0.31,27.7,20.4,12.7,0.52,52.84,85.98,27.66,71.8,JVpVNtso1j1,2017,2,2016,32045.0,0.0
2017-03,CSiOPKW1OQP,Karama (Nyagatare),237.0,15.9,0.35,27.2,20.1,12.2,0.54,103.39,127.97,43.34,76.7,JVpVNtso1j1,2017,3,2016,32045.0,0.0
2017-04,CSiOPKW1OQP,Karama (Nyagatare),115.0,15.7,0.5,26.0,19.7,12.8,0.69,104.04,117.6,0.0,77.6,JVpVNtso1j1,2017,4,2016,32045.0,0.0
2017-05,CSiOPKW1OQP,Karama (Nyagatare),73.0,14.9,0.6,27.2,19.7,13.4,0.78,125.58,68.81,9.67,73.6,JVpVNtso1j1,2017,5,2016,32045.0,0.0
2017-06,CSiOPKW1OQP,Karama (Nyagatare),112.0,11.9,0.39,27.4,21.3,13.1,0.64,72.07,3.47,0.0,55.3,JVpVNtso1j1,2017,6,2016,32045.0,0.0
2017-07,CSiOPKW1OQP,Karama (Nyagatare),43.0,11.9,0.3,28.7,21.4,12.5,0.5,18.56,10.28,0.33,54.6,JVpVNtso1j1,2017,7,2016,32045.0,0.0
2017-08,CSiOPKW1OQP,Karama (Nyagatare),14.0,13.4,0.25,27.5,20.9,13.1,0.44,47.44,42.71,23.0,62.4,JVpVNtso1j1,2017,8,2017,32045.0,0.0
2017-09,CSiOPKW1OQP,Karama (Nyagatare),7.0,14.7,0.31,27.5,20.3,12.7,0.54,113.57,104.84,57.33,70.6,JVpVNtso1j1,2017,9,2017,32045.0,1.0
2017-10,CSiOPKW1OQP,Karama (Nyagatare),7.0,15.2,0.41,27.8,20.3,12.6,0.65,141.23,108.69,43.66,72.6,JVpVNtso1j1,2017,10,2017,32045.0,0.0
2017-11,CSiOPKW1OQP,Karama (Nyagatare),13.0,15.2,0.54,26.3,19.2,12.3,0.71,127.28,134.91,82.01,77.8,JVpVNtso1j1,2017,11,2017,32045.0,0.0
2017-12,CSiOPKW1OQP,Karama (Nyagatare),4.0,14.4,0.47,26.8,20.4,12.1,0.69,49.63,34.17,5.34,68.7,JVpVNtso1j1,2017,12,2017,32045.0,0.0
2018-01,CSiOPKW1OQP,Karama (Nyagatare),3.0,13.9,0.33,27.6,20.6,12.7,0.56,79.38,64.34,67.33,65.7,JVpVNtso1j1,2018,1,2017,32806.0,0.0
2018-02,CSiOPKW1OQP,Karama (Nyagatare),4.0,14.9,0.31,28.8,21.2,13.0,0.57,52.03,72.34,11.01,67.2,JVpVNtso1j1,2018,2,2017,32806.0,0.0
2018-03,CSiOPKW1OQP,Karama (Nyagatare),11.0,15.8,0.34,26.9,19.8,12.9,0.62,217.22,185.06,68.67,77.9,JVpVNtso1j1,2018,3,2017,32806.0,0.0
2018-04,CSiOPKW1OQP,Karama (Nyagatare),8.0,16.2,0.45,25.5,19.1,13.5,0.68,250.37,290.51,155.68,83.1,JVpVNtso1j1,2018,4,2017,32806.0,0.0
2018-05,CSiOPKW1OQP,Karama (Nyagatare),4.0,15.1,0.52,25.5,19.4,11.8,0.73,202.36,76.36,90.0,76.0,JVpVNtso1j1,2018,5,2017,32806.0,0.0
2018-06,CSiOPKW1OQP,Karama (Nyagatare),11.0,12.1,0.45,27.5,20.1,12.8,0.71,27.77,16.43,74.35,59.8,JVpVNtso1j1,2018,6,2017,32806.0,0.0
2018-07,CSiOPKW1OQP,Karama (Nyagatare),6.0,9.7,0.36,27.2,20.4,11.4,0.58,17.54,13.78,14.67,50.2,JVpVNtso1j1,2018,7,2017,32806.0,0.0
2018-08,CSiOPKW1OQP,Karama (Nyagatare),,13.0,0.3,27.5,19.9,12.1,0.5,46.27,97.97,68.99,64.7,JVpVNtso1j1,2018,8,2018,32806.0,0.0
2018-09,CSiOPKW1OQP,Karama (Nyagatare),5.0,14.5,0.29,26.4,19.6,11.9,0.48,68.94,85.43,55.66,72.5,JVpVNtso1j1,2018,9,2018,32806.0,1.0
2018-10,CSiOPKW1OQP,Karama (Nyagatare),32.0,14.8,0.36,26.4,19.7,12.4,0.58,100.68,108.32,121.01,73.6,JVpVNtso1j1,2018,10,2018,32806.0,0.0
2018-11,CSiOPKW1OQP,Karama (Nyagatare),10.0,15.5,0.55,26.1,19.7,12.8,0.72,125.44,92.13,69.99,76.6,JVpVNtso1j1,2018,11,2018,32806.0,0.0
2018-12,CSiOPKW1OQP,Karama (Nyagatare),32.0,15.2,0.4,26.0,19.4,12.1,0.7,137.08,101.11,52.01,77.0,JVpVNtso1j1,2018,12,2018,32806.0,0.0
2019-01,CSiOPKW1OQP,Karama (Nyagatare),32.0,14.3,0.4,28.1,21.0,12.3,0.63,85.84,36.86,22.0,65.5,JVpVNtso1j1,2019,1,2018,34481.0,0.0
2019-02,CSiOPKW1OQP,Karama (Nyagatare),18.0,14.1,0.3,29.7,21.9,12.9,0.53,57.54,39.31,44.67,61.4,JVpVNtso1j1,2019,2,2018,34481.0,0.0
2019-03,CSiOPKW1OQP,Karama (Nyagatare),19.0,14.8,0.33,29.0,21.5,12.8,0.54,84.12,65.15,53.0,65.5,JVpVNtso1j1,2019,3,2018,34481.0,0.0
2019-04,CSiOPKW1OQP,Karama (Nyagatare),17.0,16.2,0.45,27.1,20.4,12.9,0.71,127.37,132.15,72.33,77.0,JVpVNtso1j1,2019,4,2018,34481.0,0.0
2019-05,CSiOPKW1OQP,Karama (Nyagatare),25.0,16.3,0.37,26.0,19.7,13.6,0.49,123.82,105.45,55.32,80.8,JVpVNtso1j1,2019,5,2018,34481.0,0.0
2019-06,CSiOPKW1OQP,Karama (Nyagatare),19.0,14.3,0.45,26.0,20.3,13.5,0.72,21.54,58.78,24.32,68.5,JVpVNtso1j1,2019,6,2018,34481.0,0.0
2019-07,CSiOPKW1OQP,Karama (Nyagatare),7.0,12.5,0.38,28.6,20.6,11.6,0.64,13.42,21.37,36.67,59.8,JVpVNtso1j1,2019,7,2018,34481.0,0.0
2019-08,CSiOPKW1OQP,Karama (Nyagatare),54.0,13.0,0.28,27.8,20.7,12.7,0.51,32.45,48.49,36.99,61.5,JVpVNtso1j1,2019,8,2019,34481.0,0.0
2019-09,CSiOPKW1OQP,Karama (Nyagatare),37.0,14.7,0.31,27.5,20.3,13.1,0.52,77.56,97.76,67.01,70.3,JVpVNtso1j1,2019,9,2019,34481.0,1.0
2019-10,CSiOPKW1OQP,Karama (Nyagatare),40.0,15.4,0.43,25.7,18.9,12.2,0.65,114.31,163.13,98.69,79.9,JVpVNtso1j1,2019,10,2019,34481.0,0.0
2019-11,CSiOPKW1OQP,Karama (Nyagatare),62.0,15.5,0.55,26.0,19.8,12.2,0.72,151.68,95.36,68.0,76.3,JVpVNtso1j1,2019,11,2019,34481.0,0.0
2019-12,CSiOPKW1OQP,Karama (Nyagatare),8.0,15.9,0.42,26.7,19.8,12.5,0.61,100.17,202.44,49.0,78.5,JVpVNtso1j1,2019,12,2019,34481.0,0.0
2020-01,CSiOPKW1OQP,Karama (Nyagatare),2.0,15.1,0.44,28.7,20.8,12.9,0.7,85.24,56.95,32.33,69.6,JVpVNtso1j1,2020,1,2019,36179.0,0.0
2020-02,CSiOPKW1OQP,Karama (Nyagatare),4.0,15.9,0.44,27.9,20.7,13.7,0.6,63.74,134.77,102.34,74.0,JVpVNtso1j1,2020,2,2019,36179.0,0.0
2020-03,CSiOPKW1OQP,Karama (Nyagatare),2.0,16.4,0.42,27.6,20.6,13.5,0.63,119.43,112.39,160.68,77.0,JVpVNtso1j1,2020,3,2019,36179.0,0.0
2020-04,CSiOPKW1OQP,Karama (Nyagatare),1.0,16.4,0.5,28.0,20.2,13.6,0.68,200.45,188.8,166.99,78.7,JVpVNtso1j1,2020,4,2019,36179.0,0.0
2020-05,CSiOPKW1OQP,Karama (Nyagatare),4.0,15.1,0.54,26.2,20.1,13.2,0.74,49.5,77.04,21.0,72.8,JVpVNtso1j1,2020,5,2019,36179.0,0.0
2020-06,CSiOPKW1OQP,Karama (Nyagatare),4.0,13.0,0.43,26.3,20.3,12.8,0.66,9.53,32.28,1.67,62.9,JVpVNtso1j1,2020,6,2019,36179.0,0.0
2020-07,CSiOPKW1OQP,Karama (Nyagatare),2.0,11.1,0.35,27.9,21.0,13.2,0.56,3.96,8.67,3.0,53.2,JVpVNtso1j1,2020,7,2019,36179.0,0.0
2020-08,CSiOPKW1OQP,Karama (Nyagatare),3.0,12.2,0.32,29.4,21.9,13.4,0.5,17.75,24.83,8.0,54.3,JVpVNtso1j1,2020,8,2020,36179.0,0.0
2020-09,CSiOPKW1OQP,Karama (Nyagatare),,14.0,0.28,28.5,20.5,12.9,0.5,69.39,96.43,21.34,66.1,JVpVNtso1j1,2020,9,2020,36179.0,1.0
2020-10,CSiOPKW1OQP,Karama (Nyagatare),1.0,15.0,0.43,26.9,19.8,12.0,0.68,185.09,121.16,105.34,73.8,JVpVNtso1j1,2020,10,2020,36179.0,0.0
2020-11,CSiOPKW1OQP,Karama (Nyagatare),,15.5,0.55,25.2,19.0,11.5,0.79,115.92,178.72,122.64,80.1,JVpVNtso1j1,2020,11,2020,36179.0,0.0
2020-12,CSiOPKW1OQP,Karama (Nyagatare),1.0,14.9,0.48,25.7,19.4,12.3,0.75,135.69,87.74,18.0,75.3,JVpVNtso1j1,2020,12,2020,36179.0,0.0
2021-01,CSiOPKW1OQP,Karama (Nyagatare),5.0,14.7,0.45,26.5,19.8,12.1,0.69,112.03,79.1,56.34,72.4,JVpVNtso1j1,2021,1,2020,37016.0,0.0
2021-02,CSiOPKW1OQP,Karama (Nyagatare),,14.7,0.36,27.6,20.9,13.6,0.63,77.88,41.61,52.35,67.4,JVpVNtso1j1,2021,2,2020,37016.0,0.0
2021-03,CSiOPKW1OQP,Karama (Nyagatare),4.0,14.7,0.36,27.7,20.5,12.5,0.62,114.5,82.41,88.35,69.5,JVpVNtso1j1,2021,3,2020,37016.0,0.0
2021-04,CSiOPKW1OQP,Karama (Nyagatare),3.0,15.7,0.52,25.6,19.6,12.3,0.69,121.75,105.4,67.33,78.4,JVpVNtso1j1,2021,4,2020,37016.0,0.0
2021-05,CSiOPKW1OQP,Karama (Nyagatare),17.0,15.2,0.48,26.5,19.7,12.7,0.66,129.98,123.85,109.99,75.5,JVpVNtso1j1,2021,5,2020,37016.0,0.0
2021-06,CSiOPKW1OQP,Karama (Nyagatare),23.0,11.9,0.42,27.8,20.4,12.5,0.63,12.84,5.87,10.33,57.9,JVpVNtso1j1,2021,6,2020,37016.0,0.0
2021-07,CSiOPKW1OQP,Karama (Nyagatare),40.0,9.5,0.3,28.3,21.3,13.1,0.54,19.02,6.17,1.67,46.7,JVpVNtso1j1,2021,7,2020,37016.0,0.0
2021-08,CSiOPKW1OQP,Karama (Nyagatare),67.0,12.0,0.27,30.4,20.9,12.2,0.49,49.19,61.37,25.0,56.6,JVpVNtso1j1,2021,8,2021,37016.0,0.0
2021-09,CSiOPKW1OQP,Karama (Nyagatare),46.0,14.5,0.35,27.4,20.2,13.2,0.57,88.97,112.48,78.0,69.5,JVpVNtso1j1,2021,9,2021,37016.0,1.0
2021-10,CSiOPKW1OQP,Karama (Nyagatare),22.0,14.9,0.5,27.2,20.7,12.8,0.71,117.31,70.72,101.98,69.3,JVpVNtso1j1,2021,10,2021,37016.0,0.0
2021-11,CSiOPKW1OQP,Karama (Nyagatare),19.0,14.7,0.51,27.6,20.0,11.9,0.76,90.9,92.57,62.01,71.7,JVpVNtso1j1,2021,11,2021,37016.0,0.0
2021-12,CSiOPKW1OQP,Karama (Nyagatare),7.0,15.2,0.5,26.5,19.9,13.1,0.73,98.44,82.45,80.66,74.5,JVpVNtso1j1,2021,12,2021,37016.0,0.0
2022-01,CSiOPKW1OQP,Karama (Nyagatare),12.0,13.7,0.42,28.3,20.6,12.7,0.65,62.66,33.15,47.33,64.4,JVpVNtso1j1,2022,1,2021,32949.0,0.0
2022-02,CSiOPKW1OQP,Karama (Nyagatare),17.0,14.6,0.38,27.7,20.7,13.3,0.63,122.12,80.56,75.99,68.3,JVpVNtso1j1,2022,2,2021,32949.0,0.0
2022-03,CSiOPKW1OQP,Karama (Nyagatare),14.0,14.5,0.38,29.2,21.1,12.4,0.65,108.05,71.36,77.67,66.2,JVpVNtso1j1,2022,3,2021,32949.0,0.0
2022-04,CSiOPKW1OQP,Karama (Nyagatare),14.0,15.5,0.48,27.3,20.0,12.7,0.76,120.04,166.35,94.66,75.7,JVpVNtso1j1,2022,4,2021,32949.0,0.0
2022-05,CSiOPKW1OQP,Karama (Nyagatare),11.0,15.0,0.52,26.0,19.7,12.3,0.71,140.94,91.65,86.33,74.5,JVpVNtso1j1,2022,5,2021,32949.0,0.0
2022-06,CSiOPKW1OQP,Karama (Nyagatare),14.0,11.7,0.42,26.3,19.6,11.8,0.64,6.73,6.41,4.66,60.2,JVpVNtso1j1,2022,6,2021,32949.0,0.0
2022-07,CSiOPKW1OQP,Karama (Nyagatare),17.0,9.2,0.31,27.8,21.0,11.8,0.52,10.57,26.49,14.66,46.6,JVpVNtso1j1,2022,7,2021,32949.0,0.0
2022-08,CSiOPKW1OQP,Karama (Nyagatare),6.0,13.0,0.32,27.7,20.0,12.0,0.53,48.31,114.73,74.34,64.1,JVpVNtso1j1,2022,8,2022,32949.0,0.0
2022-09,CSiOPKW1OQP,Karama (Nyagatare),10.0,14.5,0.44,26.4,19.7,12.8,0.63,73.74,94.92,107.68,71.8,JVpVNtso1j1,2022,9,2022,32949.0,1.0
2022-10,CSiOPKW1OQP,Karama (Nyagatare),14.0,14.0,0.5,29.3,20.5,12.3,0.7,103.98,61.94,111.67,66.3,JVpVNtso1j1,2022,10,2022,32949.0,0.0
2022-11,CSiOPKW1OQP,Karama (Nyagatare),14.0,15.4,0.55,25.1,18.9,13.1,0.73,145.36,249.96,105.01,79.8,JVpVNtso1j1,2022,11,2022,32949.0,0.0
2022-12,CSiOPKW1OQP,Karama (Nyagatare),12.0,14.8,0.48,25.2,18.7,11.6,0.74,99.82,105.47,165.36,78.0,JVpVNtso1j1,2022,12,2022,32949.0,0.0
2023-01,CSiOPKW1OQP,Karama (Nyagatare),14.0,13.3,0.42,28.3,19.8,11.5,0.67,105.16,27.15,56.99,66.0,JVpVNtso1j1,2023,1,2022,33577.0,0.0
2023-02,CSiOPKW1OQP,Karama (Nyagatare),12.0,12.8,0.31,29.6,21.7,12.4,0.55,25.47,49.26,19.02,57.1,JVpVNtso1j1,2023,2,2022,33577.0,0.0
2023-03,CSiOPKW1OQP,Karama (Nyagatare),4.0,15.5,0.37,28.1,19.5,13.0,0.69,147.06,234.33,117.67,77.6,JVpVNtso1j1,2023,3,2022,33577.0,0.0
2023-04,CSiOPKW1OQP,Karama (Nyagatare),10.0,15.8,0.56,26.3,19.3,12.2,0.74,193.19,155.76,194.98,80.2,JVpVNtso1j1,2023,4,2022,33577.0,0.0
2023-05,CSiOPKW1OQP,Karama (Nyagatare),12.0,15.2,0.5,27.3,20.4,13.6,0.74,137.49,63.62,40.0,72.2,JVpVNtso1j1,2023,5,2022,33577.0,0.0
2023-06,CSiOPKW1OQP,Karama (Nyagatare),12.0,13.6,0.41,27.1,20.9,13.2,0.61,12.11,22.94,21.33,62.9,JVpVNtso1j1,2023,6,2022,33577.0,0.0
2023-07,CSiOPKW1OQP,Karama (Nyagatare),13.0,8.7,0.34,29.1,21.9,13.1,0.55,33.730000000000004,0.48,0.0,42.8,JVpVNtso1j1,2023,7,2022,33577.0,0.0
2023-08,CSiOPKW1OQP,Karama (Nyagatare),14.0,10.7,0.29,30.2,22.8,14.9,0.46,55.35,5.26,2.67,46.4,JVpVNtso1j1,2023,8,2023,33577.0,0.0
2023-09,CSiOPKW1OQP,Karama (Nyagatare),6.0,15.1,0.32,28.5,20.9,13.1,0.5,76.97,128.02,161.67,69.6,JVpVNtso1j1,2023,9,2023,33577.0,1.0
2023-10,CSiOPKW1OQP,Karama (Nyagatare),18.0,15.4,0.41,28.6,20.5,12.9,0.66,108.54,119.8,89.67,72.6,JVpVNtso1j1,2023,10,2023,33577.0,0.0
2023-11,CSiOPKW1OQP,Karama (Nyagatare),19.0,16.1,0.48,25.4,18.9,12.3,0.63,133.25,197.22,163.35,84.0,JVpVNtso1j1,2023,11,2023,33577.0,0.0
2023-12,CSiOPKW1OQP,Karama (Nyagatare),22.0,15.9,0.51,26.4,20.1,13.1,0.77,113.07,89.01,163.99,76.8,JVpVNtso1j1,2023,12,2023,33577.0,0.0
